"","Var1","Freq","speaker","pct"
"636","drew",3,"Obama",0.000326619488296135
"637","dubois",3,"Obama",0.000326619488296135
"638","easier",3,"Obama",0.000326619488296135
"639","edmonds",3,"Obama",0.000326619488296135
"640","egypt",3,"Obama",0.000326619488296135
"641","elected",3,"Obama",0.000326619488296135
"642","embody",3,"Obama",0.000326619488296135
"643","ends",3,"Obama",0.000326619488296135
"644","enemies",3,"Obama",0.000326619488296135
"645","enjoy",3,"Obama",0.000326619488296135
"646","equal",3,"Obama",0.000326619488296135
"647","experience",3,"Obama",0.000326619488296135
"648","faint",3,"Obama",0.000326619488296135
"649","fair",3,"Obama",0.000326619488296135
"650","faithful",3,"Obama",0.000326619488296135
"651","fears",3,"Obama",0.000326619488296135
"652","finally",3,"Obama",0.000326619488296135
"653","forces",3,"Obama",0.000326619488296135
"654","foreign",3,"Obama",0.000326619488296135
"655","founders",3,"Obama",0.000326619488296135
"656","founding",3,"Obama",0.000326619488296135
"657","freedoms",3,"Obama",0.000326619488296135
"658","funny",3,"Obama",0.000326619488296135
"659","gabby",3,"Obama",0.000326619488296135
"660","goal",3,"Obama",0.000326619488296135
"661","goodwill",3,"Obama",0.000326619488296135
"662","got",3,"Obama",0.000326619488296135
"663","guard",3,"Obama",0.000326619488296135
"664","guide",3,"Obama",0.000326619488296135
"665","half",3,"Obama",0.000326619488296135
"666","hand",3,"Obama",0.000326619488296135
"667","head",3,"Obama",0.000326619488296135
"668","hear",3,"Obama",0.000326619488296135
"669","heed",3,"Obama",0.000326619488296135
"670","hillary",3,"Obama",0.000326619488296135
"671","holding",3,"Obama",0.000326619488296135
"672","hope”",3,"Obama",0.000326619488296135
"673","humbled",3,"Obama",0.000326619488296135
"674","humbly",3,"Obama",0.000326619488296135
"675","husband",3,"Obama",0.000326619488296135
"676","ideals",3,"Obama",0.000326619488296135
"677","imperfections",3,"Obama",0.000326619488296135
"678","improve",3,"Obama",0.000326619488296135
"679","individual",3,"Obama",0.000326619488296135
"680","initiative",3,"Obama",0.000326619488296135
"681","injustice",3,"Obama",0.000326619488296135
"682","international",3,"Obama",0.000326619488296135
"683","intolerance",3,"Obama",0.000326619488296135
"684","iran",3,"Obama",0.000326619488296135
"685","jews”",3,"Obama",0.000326619488296135
"686","joe",3,"Obama",0.000326619488296135
"687","jr",3,"Obama",0.000326619488296135
"688","kaye",3,"Obama",0.000326619488296135
"689","keeps",3,"Obama",0.000326619488296135
"690","kindness",3,"Obama",0.000326619488296135
"691","known",3,"Obama",0.000326619488296135
"692","land",3,"Obama",0.000326619488296135
"693","larger",3,"Obama",0.000326619488296135
"694","later",3,"Obama",0.000326619488296135
"695","least",3,"Obama",0.000326619488296135
"696","limits",3,"Obama",0.000326619488296135
"697","lines",3,"Obama",0.000326619488296135
"698","louie",3,"Obama",0.000326619488296135
"699","married",3,"Obama",0.000326619488296135
"700","maybe",3,"Obama",0.000326619488296135
"701","meant",3,"Obama",0.000326619488296135
"702","message",3,"Obama",0.000326619488296135
"703","met",3,"Obama",0.000326619488296135
"704","mindful",3,"Obama",0.000326619488296135
"705","minds",3,"Obama",0.000326619488296135
"706","missionary",3,"Obama",0.000326619488296135
"707","modern",3,"Obama",0.000326619488296135
"708","mosques",3,"Obama",0.000326619488296135
"709","mother",3,"Obama",0.000326619488296135
"710","mountain",3,"Obama",0.000326619488296135
"711","moves",3,"Obama",0.000326619488296135
"712","nascar",3,"Obama",0.000326619488296135
"713","needs",3,"Obama",0.000326619488296135
"714","neighborhoods",3,"Obama",0.000326619488296135
"715","nonprofit",3,"Obama",0.000326619488296135
"716","north",3,"Obama",0.000326619488296135
"717","obviously",3,"Obama",0.000326619488296135
"718","opposing",3,"Obama",0.000326619488296135
"719","organize",3,"Obama",0.000326619488296135
"720","overcome",3,"Obama",0.000326619488296135
"721","parent",3,"Obama",0.000326619488296135
"722","particular",3,"Obama",0.000326619488296135
"723","partner",3,"Obama",0.000326619488296135
"724","passion",3,"Obama",0.000326619488296135
"725","pastors",3,"Obama",0.000326619488296135
"726","peaceful",3,"Obama",0.000326619488296135
"727","perfect",3,"Obama",0.000326619488296135
"728","persecution",3,"Obama",0.000326619488296135
"729","plan",3,"Obama",0.000326619488296135
"730","planet",3,"Obama",0.000326619488296135
"731","play",3,"Obama",0.000326619488296135
"732","possibility",3,"Obama",0.000326619488296135
"733","powerful",3,"Obama",0.000326619488296135
"734","profoundly",3,"Obama",0.000326619488296135
"735","protect",3,"Obama",0.000326619488296135
"736","quiet",3,"Obama",0.000326619488296135
"737","raj",3,"Obama",0.000326619488296135
"738","really",3,"Obama",0.000326619488296135
"739","rebuild",3,"Obama",0.000326619488296135
"740","recognition",3,"Obama",0.000326619488296135
"741","reflection",3,"Obama",0.000326619488296135
"742","relationship",3,"Obama",0.000326619488296135
"743","release",3,"Obama",0.000326619488296135
"744","reminder",3,"Obama",0.000326619488296135
"745","reminding",3,"Obama",0.000326619488296135
"746","representative",3,"Obama",0.000326619488296135
"747","required",3,"Obama",0.000326619488296135
"748","responded",3,"Obama",0.000326619488296135
"749","reveal",3,"Obama",0.000326619488296135
"750","reverend",3,"Obama",0.000326619488296135
"751","rise",3,"Obama",0.000326619488296135
"752","rose",3,"Obama",0.000326619488296135
"753","run",3,"Obama",0.000326619488296135
"754","sacred",3,"Obama",0.000326619488296135
"755","sacrifice",3,"Obama",0.000326619488296135
"756","savior",3,"Obama",0.000326619488296135
"757","scourge",3,"Obama",0.000326619488296135
"758","search",3,"Obama",0.000326619488296135
"759","seat",3,"Obama",0.000326619488296135
"760","seattle",3,"Obama",0.000326619488296135
"761","secretary",3,"Obama",0.000326619488296135
"762","secular",3,"Obama",0.000326619488296135
"763","secure",3,"Obama",0.000326619488296135
"764","senators",3,"Obama",0.000326619488296135
"765","send",3,"Obama",0.000326619488296135
"766","shaun",3,"Obama",0.000326619488296135
"767","sikhs",3,"Obama",0.000326619488296135
"768","simple",3,"Obama",0.000326619488296135
"769","sister’s",3,"Obama",0.000326619488296135
"770","small",3,"Obama",0.000326619488296135
"771","soldiers",3,"Obama",0.000326619488296135
"772","someone",3,"Obama",0.000326619488296135
"773","spiritual",3,"Obama",0.000326619488296135
"774","streets",3,"Obama",0.000326619488296135
"775","stronger",3,"Obama",0.000326619488296135
"776","succeed",3,"Obama",0.000326619488296135
"777","support",3,"Obama",0.000326619488296135
"778","system",3,"Obama",0.000326619488296135
"779","tells",3,"Obama",0.000326619488296135
"780","temples",3,"Obama",0.000326619488296135
"781","terror",3,"Obama",0.000326619488296135
"782","thyself”",3,"Obama",0.000326619488296135
"783","torah",3,"Obama",0.000326619488296135
"784","touch",3,"Obama",0.000326619488296135
"785","tough",3,"Obama",0.000326619488296135
"786","treat",3,"Obama",0.000326619488296135
"787","twisted",3,"Obama",0.000326619488296135
"788","ultimately",3,"Obama",0.000326619488296135
"789","uncertainty",3,"Obama",0.000326619488296135
"790","uniform",3,"Obama",0.000326619488296135
"791","universal",3,"Obama",0.000326619488296135
"792","unspeakable",3,"Obama",0.000326619488296135
"793","use",3,"Obama",0.000326619488296135
"794","value",3,"Obama",0.000326619488296135
"795","view",3,"Obama",0.000326619488296135
"796","wasn’t",3,"Obama",0.000326619488296135
"797","watching",3,"Obama",0.000326619488296135
"798","wherever",3,"Obama",0.000326619488296135
"799","wishes",3,"Obama",0.000326619488296135
"800","works",3,"Obama",0.000326619488296135
"801","worthy",3,"Obama",0.000326619488296135
"802","“charity",2,"Obama",0.000217746325530757
"803","“march",2,"Obama",0.000217746325530757
"804","“none",2,"Obama",0.000217746325530757
"805","15",2,"Obama",0.000217746325530757
"806","200",2,"Obama",0.000217746325530757
"807","abolition",2,"Obama",0.000217746325530757
"808","absence",2,"Obama",0.000217746325530757
"809","absent",2,"Obama",0.000217746325530757
"810","access",2,"Obama",0.000217746325530757
"811","accounts",2,"Obama",0.000217746325530757
"812","actions",2,"Obama",0.000217746325530757
"813","active",2,"Obama",0.000217746325530757
"814","address",2,"Obama",0.000217746325530757
"815","administration",2,"Obama",0.000217746325530757
"816","admit",2,"Obama",0.000217746325530757
"817","advance",2,"Obama",0.000217746325530757
"818","afflicted",2,"Obama",0.000217746325530757
"819","africa",2,"Obama",0.000217746325530757
"820","age",2,"Obama",0.000217746325530757
"821","agenda",2,"Obama",0.000217746325530757
"822","alongside",2,"Obama",0.000217746325530757
"823","ambassadoratlarge",2,"Obama",0.000217746325530757
"824","announced",2,"Obama",0.000217746325530757
"825","answer",2,"Obama",0.000217746325530757
"826","answering",2,"Obama",0.000217746325530757
"827","antisemitism",2,"Obama",0.000217746325530757
"828","apart",2,"Obama",0.000217746325530757
"829","arguments",2,"Obama",0.000217746325530757
"830","asks",2,"Obama",0.000217746325530757
"831","avoiding",2,"Obama",0.000217746325530757
"832","balance",2,"Obama",0.000217746325530757
"833","barely",2,"Obama",0.000217746325530757
"834","became",2,"Obama",0.000217746325530757
"835","becomes",2,"Obama",0.000217746325530757
"836","believers",2,"Obama",0.000217746325530757
"837","believes",2,"Obama",0.000217746325530757
"838","beloved",2,"Obama",0.000217746325530757
"839","benefit",2,"Obama",0.000217746325530757
"840","betrayal",2,"Obama",0.000217746325530757
"841","betterment",2,"Obama",0.000217746325530757
"842","big",2,"Obama",0.000217746325530757
"843","bigotry",2,"Obama",0.000217746325530757
"844","billy",2,"Obama",0.000217746325530757
"845","birthday",2,"Obama",0.000217746325530757
"846","bitter",2,"Obama",0.000217746325530757
"847","bodysurfing",2,"Obama",0.000217746325530757
"848","bonds",2,"Obama",0.000217746325530757
"849","book",2,"Obama",0.000217746325530757
"850","born",2,"Obama",0.000217746325530757
"851","bound",2,"Obama",0.000217746325530757
"852","boys",2,"Obama",0.000217746325530757
"853","brantly",2,"Obama",0.000217746325530757
"854","brave",2,"Obama",0.000217746325530757
"855","breathing",2,"Obama",0.000217746325530757
"856","brief",2,"Obama",0.000217746325530757
"857","brings",2,"Obama",0.000217746325530757
"858","brotherhood",2,"Obama",0.000217746325530757
"859","buddhists",2,"Obama",0.000217746325530757
"860","burden",2,"Obama",0.000217746325530757
"861","busy",2,"Obama",0.000217746325530757
"862","buttress",2,"Obama",0.000217746325530757
"863","cable",2,"Obama",0.000217746325530757
"864","calm",2,"Obama",0.000217746325530757
"865","cant",2,"Obama",0.000217746325530757
"866","captivity",2,"Obama",0.000217746325530757
"867","captured",2,"Obama",0.000217746325530757
"868","cares",2,"Obama",0.000217746325530757
"869","carries",2,"Obama",0.000217746325530757
"870","carry",2,"Obama",0.000217746325530757
"871","cases",2,"Obama",0.000217746325530757
"872","cells",2,"Obama",0.000217746325530757
"873","centuries",2,"Obama",0.000217746325530757
"874","challenged",2,"Obama",0.000217746325530757
"875","cherished",2,"Obama",0.000217746325530757
"876","chinese",2,"Obama",0.000217746325530757
"877","choice",2,"Obama",0.000217746325530757
"878","claim",2,"Obama",0.000217746325530757
"879","climate",2,"Obama",0.000217746325530757
"880","clinton",2,"Obama",0.000217746325530757
"881","cold",2,"Obama",0.000217746325530757
"882","colleague",2,"Obama",0.000217746325530757
"883","colleagues",2,"Obama",0.000217746325530757
"884","colonel",2,"Obama",0.000217746325530757
"885","comfortable",2,"Obama",0.000217746325530757
"886","command",2,"Obama",0.000217746325530757
"887","commandments",2,"Obama",0.000217746325530757
"888","commands",2,"Obama",0.000217746325530757
"889","complacency",2,"Obama",0.000217746325530757
"890","concern",2,"Obama",0.000217746325530757
"891","condones",2,"Obama",0.000217746325530757
"892","confederate",2,"Obama",0.000217746325530757
"893","conflict",2,"Obama",0.000217746325530757
"894","conflicts",2,"Obama",0.000217746325530757
"895","confronted",2,"Obama",0.000217746325530757
"896","consequence",2,"Obama",0.000217746325530757
"897","control",2,"Obama",0.000217746325530757
"898","creation",2,"Obama",0.000217746325530757
"899","creator",2,"Obama",0.000217746325530757
"900","crimes",2,"Obama",0.000217746325530757
"901","crises",2,"Obama",0.000217746325530757
"902","crisis",2,"Obama",0.000217746325530757
"903","crowd",2,"Obama",0.000217746325530757
"904","culture",2,"Obama",0.000217746325530757
"905","cure",2,"Obama",0.000217746325530757
"906","dalai",2,"Obama",0.000217746325530757
"907","dance",2,"Obama",0.000217746325530757
"908","department",2,"Obama",0.000217746325530757
"909","depended",2,"Obama",0.000217746325530757
"910","depression",2,"Obama",0.000217746325530757
"911","describes",2,"Obama",0.000217746325530757
"912","despair",2,"Obama",0.000217746325530757
"913","desperately",2,"Obama",0.000217746325530757
"914","dialogue",2,"Obama",0.000217746325530757
"915","dictate",2,"Obama",0.000217746325530757
"916","difficult",2,"Obama",0.000217746325530757
"917","diligently",2,"Obama",0.000217746325530757
"918","diplomacy",2,"Obama",0.000217746325530757
"919","director",2,"Obama",0.000217746325530757
"920","discrimination",2,"Obama",0.000217746325530757
"921","distort",2,"Obama",0.000217746325530757
"922","diverse",2,"Obama",0.000217746325530757
"923","door",2,"Obama",0.000217746325530757
"924","drawn",2,"Obama",0.000217746325530757
"925","driving",2,"Obama",0.000217746325530757
"926","eagles",2,"Obama",0.000217746325530757
"927","early",2,"Obama",0.000217746325530757
"928","earnestly",2,"Obama",0.000217746325530757
"929","east",2,"Obama",0.000217746325530757
"930","easy",2,"Obama",0.000217746325530757
"931","ebola",2,"Obama",0.000217746325530757
"932","economic",2,"Obama",0.000217746325530757
"933","education",2,"Obama",0.000217746325530757
"934","eight",2,"Obama",0.000217746325530757
"935","eisenhower",2,"Obama",0.000217746325530757
"936","elevate",2,"Obama",0.000217746325530757
"937","email",2,"Obama",0.000217746325530757
"938","emerge",2,"Obama",0.000217746325530757
"939","ended",2,"Obama",0.000217746325530757
"940","ending",2,"Obama",0.000217746325530757
"941","endured",2,"Obama",0.000217746325530757
"942","ensure",2,"Obama",0.000217746325530757
"943","eve",2,"Obama",0.000217746325530757
"944","event",2,"Obama",0.000217746325530757
"945","everyday",2,"Obama",0.000217746325530757
"946","evil",2,"Obama",0.000217746325530757
"947","exercise",2,"Obama",0.000217746325530757
"948","exist",2,"Obama",0.000217746325530757
"949","exists",2,"Obama",0.000217746325530757
"950","expanse",2,"Obama",0.000217746325530757
"951","expresses",2,"Obama",0.000217746325530757
"952","extraordinarily",2,"Obama",0.000217746325530757
"953","extremely",2,"Obama",0.000217746325530757
"954","faced",2,"Obama",0.000217746325530757
"955","failings",2,"Obama",0.000217746325530757
"956","fallen",2,"Obama",0.000217746325530757
"957","fearful",2,"Obama",0.000217746325530757
"958","feeling",2,"Obama",0.000217746325530757
"959","fierce",2,"Obama",0.000217746325530757
"960","figure",2,"Obama",0.000217746325530757
"961","fix",2,"Obama",0.000217746325530757
"962","foreclosure",2,"Obama",0.000217746325530757
"963","forget",2,"Obama",0.000217746325530757
"964","forgotten",2,"Obama",0.000217746325530757
"965","forms",2,"Obama",0.000217746325530757
"966","freely",2,"Obama",0.000217746325530757
"967","friendship",2,"Obama",0.000217746325530757
"968","front",2,"Obama",0.000217746325530757
"969","fulfill",2,"Obama",0.000217746325530757
"970","fulfilling",2,"Obama",0.000217746325530757
"971","gap",2,"Obama",0.000217746325530757
"972","gather",2,"Obama",0.000217746325530757
"973","gathered",2,"Obama",0.000217746325530757
"974","gave",2,"Obama",0.000217746325530757
"975","generosity",2,"Obama",0.000217746325530757
"976","genuinely",2,"Obama",0.000217746325530757
"977","glass",2,"Obama",0.000217746325530757
"978","global",2,"Obama",0.000217746325530757
"979","globe",2,"Obama",0.000217746325530757
"980","gorgeous",2,"Obama",0.000217746325530757
"981","gospel",2,"Obama",0.000217746325530757
"982","grappling",2,"Obama",0.000217746325530757
"983","greatest",2,"Obama",0.000217746325530757
"984","grew",2,"Obama",0.000217746325530757
"985","grief",2,"Obama",0.000217746325530757
"986","grow",2,"Obama",0.000217746325530757
"987","guided",2,"Obama",0.000217746325530757
"988","guiding",2,"Obama",0.000217746325530757
"989","hadith",2,"Obama",0.000217746325530757
"990","haiti",2,"Obama",0.000217746325530757
"991","happened",2,"Obama",0.000217746325530757
"992","happy",2,"Obama",0.000217746325530757
"993","harm",2,"Obama",0.000217746325530757
"994","hateful",2,"Obama",0.000217746325530757
"995","haul",2,"Obama",0.000217746325530757
"996","heads",2,"Obama",0.000217746325530757
"997","heal",2,"Obama",0.000217746325530757
"998","hes",2,"Obama",0.000217746325530757
"999","heschel",2,"Obama",0.000217746325530757
"1000","high",2,"Obama",0.000217746325530757
"1001","higher",2,"Obama",0.000217746325530757
"1002","hindu",2,"Obama",0.000217746325530757
"1003","hindus",2,"Obama",0.000217746325530757
"1004","homes",2,"Obama",0.000217746325530757
"1005","hopeful",2,"Obama",0.000217746325530757
"1006","hopes",2,"Obama",0.000217746325530757
"1007","household",2,"Obama",0.000217746325530757
"1008","hunter",2,"Obama",0.000217746325530757
"1009","hurt",2,"Obama",0.000217746325530757
"1010","idaho",2,"Obama",0.000217746325530757
"1011","idea",2,"Obama",0.000217746325530757
"1012","imperatives",2,"Obama",0.000217746325530757
"1013","imperfect",2,"Obama",0.000217746325530757
"1014","inaugural",2,"Obama",0.000217746325530757
"1015","inauguration",2,"Obama",0.000217746325530757
"1016","inside",2,"Obama",0.000217746325530757
"1017","inspires",2,"Obama",0.000217746325530757
"1018","instructs",2,"Obama",0.000217746325530757
"1019","instrument",2,"Obama",0.000217746325530757
"1020","insult",2,"Obama",0.000217746325530757
"1021","interfaith",2,"Obama",0.000217746325530757
"1022","invite",2,"Obama",0.000217746325530757
"1023","isaiah",2,"Obama",0.000217746325530757
"1024","islamic",2,"Obama",0.000217746325530757
"1025","ive",2,"Obama",0.000217746325530757
"1026","jakes",2,"Obama",0.000217746325530757
"1027","jesus’s",2,"Obama",0.000217746325530757
"1028","joel",2,"Obama",0.000217746325530757
"1029","john",2,"Obama",0.000217746325530757
"1030","joy",2,"Obama",0.000217746325530757
"1031","justify",2,"Obama",0.000217746325530757
"1032","keepers",2,"Obama",0.000217746325530757
"1033","kingdom",2,"Obama",0.000217746325530757
"1034","knew",2,"Obama",0.000217746325530757
"1035","knowledge",2,"Obama",0.000217746325530757
"1036","korea",2,"Obama",0.000217746325530757
"1037","lama",2,"Obama",0.000217746325530757
"1038","left",2,"Obama",0.000217746325530757
"1039","lets",2,"Obama",0.000217746325530757
"1040","lip",2,"Obama",0.000217746325530757
"1041","list",2,"Obama",0.000217746325530757
"1042","listening",2,"Obama",0.000217746325530757
"1043","lived",2,"Obama",0.000217746325530757
"1044","longer",2,"Obama",0.000217746325530757
"1045","lost",2,"Obama",0.000217746325530757
"1046","loves",2,"Obama",0.000217746325530757
"1047","main",2,"Obama",0.000217746325530757
"1048","malia",2,"Obama",0.000217746325530757
"1049","manage",2,"Obama",0.000217746325530757
"1050","marched",2,"Obama",0.000217746325530757
"1051","marriage",2,"Obama",0.000217746325530757
"1052","master",2,"Obama",0.000217746325530757
"1053","meaningful",2,"Obama",0.000217746325530757
"1054","media",2,"Obama",0.000217746325530757
"1055","member",2,"Obama",0.000217746325530757
"1056","mentioned",2,"Obama",0.000217746325530757
"1057","merely",2,"Obama",0.000217746325530757
"1058","middle",2,"Obama",0.000217746325530757
"1059","million",2,"Obama",0.000217746325530757
"1060","millions",2,"Obama",0.000217746325530757
"1061","minister",2,"Obama",0.000217746325530757
"1062","missing",2,"Obama",0.000217746325530757
"1063","mission",2,"Obama",0.000217746325530757
"1064","moral",2,"Obama",0.000217746325530757
"1065","mortgage",2,"Obama",0.000217746325530757
"1066","mosque",2,"Obama",0.000217746325530757
"1067","move",2,"Obama",0.000217746325530757
"1068","muslimamerican",2,"Obama",0.000217746325530757
"1069","names",2,"Obama",0.000217746325530757
"1070","nation’s",2,"Obama",0.000217746325530757
"1071","nature",2,"Obama",0.000217746325530757
"1072","nazis",2,"Obama",0.000217746325530757
"1073","needed",2,"Obama",0.000217746325530757
"1074","neither",2,"Obama",0.000217746325530757
"1075","news",2,"Obama",0.000217746325530757
"1076","nigeria",2,"Obama",0.000217746325530757
"1077","night",2,"Obama",0.000217746325530757
"1078","nine",2,"Obama",0.000217746325530757
"1079","notion",2,"Obama",0.000217746325530757
"1080","number",2,"Obama",0.000217746325530757
"1081","oath",2,"Obama",0.000217746325530757
"1082","obligation",2,"Obama",0.000217746325530757
"1083","obligations",2,"Obama",0.000217746325530757
"1084","offer",2,"Obama",0.000217746325530757
"1085","opinion",2,"Obama",0.000217746325530757
"1086","oppressed",2,"Obama",0.000217746325530757
"1087","oppression",2,"Obama",0.000217746325530757
"1088","ordered",2,"Obama",0.000217746325530757
"1089","otherwise",2,"Obama",0.000217746325530757
"1090","overwhelming",2,"Obama",0.000217746325530757
"1091","owned",2,"Obama",0.000217746325530757
"1092","pakistan",2,"Obama",0.000217746325530757
"1093","parents",2,"Obama",0.000217746325530757
"1094","park",2,"Obama",0.000217746325530757
"1095","partners",2,"Obama",0.000217746325530757
"1096","passes",2,"Obama",0.000217746325530757
"1097","path",2,"Obama",0.000217746325530757
"1098","pay",2,"Obama",0.000217746325530757
"1099","peoples",2,"Obama",0.000217746325530757
"1100","perpetrated",2,"Obama",0.000217746325530757
"1101","perspective",2,"Obama",0.000217746325530757
"1102","pleased",2,"Obama",0.000217746325530757
"1103","plenty",2,"Obama",0.000217746325530757
"1104","points",2,"Obama",0.000217746325530757
"1105","possession",2,"Obama",0.000217746325530757
"1106","preacher",2,"Obama",0.000217746325530757
"1107","precious",2,"Obama",0.000217746325530757
"1108","presence",2,"Obama",0.000217746325530757
"1109","previous",2,"Obama",0.000217746325530757
"1110","pride",2,"Obama",0.000217746325530757
"1111","prime",2,"Obama",0.000217746325530757
"1112","private",2,"Obama",0.000217746325530757
"1113","problems",2,"Obama",0.000217746325530757
"1114","process",2,"Obama",0.000217746325530757
"1115","profound",2,"Obama",0.000217746325530757
"1116","program",2,"Obama",0.000217746325530757
"1117","promote",2,"Obama",0.000217746325530757
"1118","proper",2,"Obama",0.000217746325530757
"1119","prosperity",2,"Obama",0.000217746325530757
"1120","protecting",2,"Obama",0.000217746325530757
"1121","protection",2,"Obama",0.000217746325530757
"1122","providing",2,"Obama",0.000217746325530757
"1123","push",2,"Obama",0.000217746325530757
"1124","question",2,"Obama",0.000217746325530757
"1125","questioned",2,"Obama",0.000217746325530757
"1126","questioning",2,"Obama",0.000217746325530757
"1127","quite",2,"Obama",0.000217746325530757
"1128","rami",2,"Obama",0.000217746325530757
"1129","randall",2,"Obama",0.000217746325530757
"1130","range",2,"Obama",0.000217746325530757
"1131","rather",2,"Obama",0.000217746325530757
"1132","reach",2,"Obama",0.000217746325530757
"1133","reading",2,"Obama",0.000217746325530757
"1134","realized",2,"Obama",0.000217746325530757
"1135","recognize",2,"Obama",0.000217746325530757
"1136","reconcile",2,"Obama",0.000217746325530757
"1137","recurring",2,"Obama",0.000217746325530757
"1138","reflecting",2,"Obama",0.000217746325530757
"1139","refugees",2,"Obama",0.000217746325530757
"1140","regain",2,"Obama",0.000217746325530757
"1141","remarkable",2,"Obama",0.000217746325530757
"1142","renew",2,"Obama",0.000217746325530757
"1143","republic",2,"Obama",0.000217746325530757
"1144","require",2,"Obama",0.000217746325530757
"1145","resolve",2,"Obama",0.000217746325530757
"1146","response",2,"Obama",0.000217746325530757
"1147","responsible",2,"Obama",0.000217746325530757
"1148","rewards",2,"Obama",0.000217746325530757
"1149","richest",2,"Obama",0.000217746325530757
"1150","righteousness",2,"Obama",0.000217746325530757
"1151","robert",2,"Obama",0.000217746325530757
"1152","roles",2,"Obama",0.000217746325530757
"1153","roma",2,"Obama",0.000217746325530757
"1154","romans",2,"Obama",0.000217746325530757
"1155","rooted",2,"Obama",0.000217746325530757
"1156","rug",2,"Obama",0.000217746325530757
"1157","running",2,"Obama",0.000217746325530757
"1158","safe",2,"Obama",0.000217746325530757
"1159","safer",2,"Obama",0.000217746325530757
"1160","san",2,"Obama",0.000217746325530757
"1161","saved",2,"Obama",0.000217746325530757
"1162","school",2,"Obama",0.000217746325530757
"1163","security",2,"Obama",0.000217746325530757
"1164","seeing",2,"Obama",0.000217746325530757
"1165","seemed",2,"Obama",0.000217746325530757
"1166","senator",2,"Obama",0.000217746325530757
"1167","sentenced",2,"Obama",0.000217746325530757
"1168","serving",2,"Obama",0.000217746325530757
"1169","setbacks",2,"Obama",0.000217746325530757
"1170","shake",2,"Obama",0.000217746325530757
"1171","sharing",2,"Obama",0.000217746325530757
"1172","shelter",2,"Obama",0.000217746325530757
"1173","short",2,"Obama",0.000217746325530757
"1174","shows",2,"Obama",0.000217746325530757
"1175","sign",2,"Obama",0.000217746325530757
"1176","silence",2,"Obama",0.000217746325530757
"1177","sister",2,"Obama",0.000217746325530757
"1178","skepticism",2,"Obama",0.000217746325530757
"1179","slow",2,"Obama",0.000217746325530757
"1180","smaller",2,"Obama",0.000217746325530757
"1181","social",2,"Obama",0.000217746325530757
"1182","societies",2,"Obama",0.000217746325530757
"1183","soldier",2,"Obama",0.000217746325530757
"1184","solve",2,"Obama",0.000217746325530757
"1185","somewhere",2,"Obama",0.000217746325530757
"1186","son",2,"Obama",0.000217746325530757
"1187","soon",2,"Obama",0.000217746325530757
"1188","sought",2,"Obama",0.000217746325530757
"1189","souls",2,"Obama",0.000217746325530757
"1190","south",2,"Obama",0.000217746325530757
"1191","spain",2,"Obama",0.000217746325530757
"1192","speaker",2,"Obama",0.000217746325530757
"1193","spectacular",2,"Obama",0.000217746325530757
"1194","spreading",2,"Obama",0.000217746325530757
"1195","staff",2,"Obama",0.000217746325530757
"1196","step",2,"Obama",0.000217746325530757
"1197","stood",2,"Obama",0.000217746325530757
"1198","stranger",2,"Obama",0.000217746325530757
"1199","strengthened",2,"Obama",0.000217746325530757
"1200","strengthening",2,"Obama",0.000217746325530757
"1201","strife",2,"Obama",0.000217746325530757
"1202","struggle",2,"Obama",0.000217746325530757
"1203","struggles",2,"Obama",0.000217746325530757
"1204","student",2,"Obama",0.000217746325530757
"1205","subject",2,"Obama",0.000217746325530757
"1206","subscribe",2,"Obama",0.000217746325530757
"1207","succumb",2,"Obama",0.000217746325530757
"1208","sudan",2,"Obama",0.000217746325530757
"1209","suddenly",2,"Obama",0.000217746325530757
"1210","suffer",2,"Obama",0.000217746325530757
"1211","surrounded",2,"Obama",0.000217746325530757
"1212","suspect",2,"Obama",0.000217746325530757
"1213","sustained",2,"Obama",0.000217746325530757
"1214","synagogues",2,"Obama",0.000217746325530757
"1215","syria",2,"Obama",0.000217746325530757
"1216","talking",2,"Obama",0.000217746325530757
"1217","task",2,"Obama",0.000217746325530757
"1218","tasks",2,"Obama",0.000217746325530757
"1219","taught",2,"Obama",0.000217746325530757
"1220","tax",2,"Obama",0.000217746325530757
"1221","td",2,"Obama",0.000217746325530757
"1222","tendency",2,"Obama",0.000217746325530757
"1223","tested",2,"Obama",0.000217746325530757
"1224","thanked",2,"Obama",0.000217746325530757
"1225","thee",2,"Obama",0.000217746325530757
"1226","theme",2,"Obama",0.000217746325530757
"1227","theyre",2,"Obama",0.000217746325530757
"1228","thing",2,"Obama",0.000217746325530757
"1229","third",2,"Obama",0.000217746325530757
"1230","threat",2,"Obama",0.000217746325530757
"1231","three",2,"Obama",0.000217746325530757
"1232","tide",2,"Obama",0.000217746325530757
"1233","toll",2,"Obama",0.000217746325530757
"1234","touched",2,"Obama",0.000217746325530757
"1235","tragedies",2,"Obama",0.000217746325530757
"1236","travel",2,"Obama",0.000217746325530757
"1237","traveled",2,"Obama",0.000217746325530757
"1238","treating",2,"Obama",0.000217746325530757
"1239","triumph",2,"Obama",0.000217746325530757
"1240","troops",2,"Obama",0.000217746325530757
"1241","trouble",2,"Obama",0.000217746325530757
"1242","tv",2,"Obama",0.000217746325530757
"1243","uganda",2,"Obama",0.000217746325530757
"1244","ugly",2,"Obama",0.000217746325530757
"1245","unite",2,"Obama",0.000217746325530757
"1246","uniting",2,"Obama",0.000217746325530757
